,imgA,imgB,imgA_seg,imgB_seg
56694,img/WOMEN/Blouses_Shirts/id_00005737/03_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00005737/03_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00005737/03_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00005737/03_1_front_segment.png
56703,img/WOMEN/Dresses/id_00003041/06_2_side.jpg,img/WOMEN/Dresses/id_00003041/06_1_front.jpg,img_seg/WOMEN/Dresses/id_00003041/06_2_side_segment.png,img_seg/WOMEN/Dresses/id_00003041/06_1_front_segment.png
56713,img/WOMEN/Dresses/id_00003041/06_1_front.jpg,img/WOMEN/Dresses/id_00003041/06_2_side.jpg,img_seg/WOMEN/Dresses/id_00003041/06_1_front_segment.png,img_seg/WOMEN/Dresses/id_00003041/06_2_side_segment.png
56733,img/WOMEN/Graphic_Tees/id_00004233/01_2_side.jpg,img/WOMEN/Graphic_Tees/id_00004233/01_1_front.jpg,img_seg/WOMEN/Graphic_Tees/id_00004233/01_2_side_segment.png,img_seg/WOMEN/Graphic_Tees/id_00004233/01_1_front_segment.png
56740,img/WOMEN/Graphic_Tees/id_00004233/01_1_front.jpg,img/WOMEN/Graphic_Tees/id_00004233/01_2_side.jpg,img_seg/WOMEN/Graphic_Tees/id_00004233/01_1_front_segment.png,img_seg/WOMEN/Graphic_Tees/id_00004233/01_2_side_segment.png
56750,img/MEN/Tees_Tanks/id_00004740/06_1_front.jpg,img/MEN/Tees_Tanks/id_00004740/06_2_side.jpg,img_seg/MEN/Tees_Tanks/id_00004740/06_1_front_segment.png,img_seg/MEN/Tees_Tanks/id_00004740/06_2_side_segment.png
56757,img/MEN/Tees_Tanks/id_00004740/06_2_side.jpg,img/MEN/Tees_Tanks/id_00004740/06_1_front.jpg,img_seg/MEN/Tees_Tanks/id_00004740/06_2_side_segment.png,img_seg/MEN/Tees_Tanks/id_00004740/06_1_front_segment.png
56765,img/WOMEN/Dresses/id_00006888/05_2_side.jpg,img/WOMEN/Dresses/id_00006888/05_1_front.jpg,img_seg/WOMEN/Dresses/id_00006888/05_2_side_segment.png,img_seg/WOMEN/Dresses/id_00006888/05_1_front_segment.png
56770,img/WOMEN/Dresses/id_00006888/05_1_front.jpg,img/WOMEN/Dresses/id_00006888/05_2_side.jpg,img_seg/WOMEN/Dresses/id_00006888/05_1_front_segment.png,img_seg/WOMEN/Dresses/id_00006888/05_2_side_segment.png
56777,img/WOMEN/Tees_Tanks/id_00000696/02_1_front.jpg,img/WOMEN/Tees_Tanks/id_00000696/02_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00000696/02_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00000696/02_2_side_segment.png
56782,img/WOMEN/Tees_Tanks/id_00000696/02_2_side.jpg,img/WOMEN/Tees_Tanks/id_00000696/02_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00000696/02_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00000696/02_1_front_segment.png
56789,img/WOMEN/Rompers_Jumpsuits/id_00004725/06_1_front.jpg,img/WOMEN/Rompers_Jumpsuits/id_00004725/06_2_side.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00004725/06_1_front_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00004725/06_2_side_segment.png
56792,img/WOMEN/Rompers_Jumpsuits/id_00004725/06_2_side.jpg,img/WOMEN/Rompers_Jumpsuits/id_00004725/06_1_front.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00004725/06_2_side_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00004725/06_1_front_segment.png
56798,img/WOMEN/Tees_Tanks/id_00004845/01_2_side.jpg,img/WOMEN/Tees_Tanks/id_00004845/01_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00004845/01_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004845/01_1_front_segment.png
56801,img/WOMEN/Tees_Tanks/id_00004845/01_1_front.jpg,img/WOMEN/Tees_Tanks/id_00004845/01_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00004845/01_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004845/01_2_side_segment.png
56811,img/WOMEN/Dresses/id_00002230/01_1_front.jpg,img/WOMEN/Dresses/id_00002230/01_2_side.jpg,img_seg/WOMEN/Dresses/id_00002230/01_1_front_segment.png,img_seg/WOMEN/Dresses/id_00002230/01_2_side_segment.png
56816,img/WOMEN/Dresses/id_00002230/01_2_side.jpg,img/WOMEN/Dresses/id_00002230/01_1_front.jpg,img_seg/WOMEN/Dresses/id_00002230/01_2_side_segment.png,img_seg/WOMEN/Dresses/id_00002230/01_1_front_segment.png
56823,img/WOMEN/Tees_Tanks/id_00001026/08_1_front.jpg,img/WOMEN/Tees_Tanks/id_00001026/08_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00001026/08_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00001026/08_2_side_segment.png
56828,img/WOMEN/Tees_Tanks/id_00001026/08_2_side.jpg,img/WOMEN/Tees_Tanks/id_00001026/08_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00001026/08_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00001026/08_1_front_segment.png
56836,img/WOMEN/Blouses_Shirts/id_00004608/03_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00004608/03_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00004608/03_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00004608/03_1_front_segment.png
56839,img/WOMEN/Blouses_Shirts/id_00004608/03_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00004608/03_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00004608/03_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00004608/03_2_side_segment.png
56862,img/MEN/Sweatshirts_Hoodies/id_00000146/02_1_front.jpg,img/MEN/Sweatshirts_Hoodies/id_00000146/02_2_side.jpg,img_seg/MEN/Sweatshirts_Hoodies/id_00000146/02_1_front_segment.png,img_seg/MEN/Sweatshirts_Hoodies/id_00000146/02_2_side_segment.png
56869,img/MEN/Sweatshirts_Hoodies/id_00000146/02_2_side.jpg,img/MEN/Sweatshirts_Hoodies/id_00000146/02_1_front.jpg,img_seg/MEN/Sweatshirts_Hoodies/id_00000146/02_2_side_segment.png,img_seg/MEN/Sweatshirts_Hoodies/id_00000146/02_1_front_segment.png
56880,img/WOMEN/Jackets_Coats/id_00003207/04_1_front.jpg,img/WOMEN/Jackets_Coats/id_00003207/04_2_side.jpg,img_seg/WOMEN/Jackets_Coats/id_00003207/04_1_front_segment.png,img_seg/WOMEN/Jackets_Coats/id_00003207/04_2_side_segment.png
56883,img/WOMEN/Jackets_Coats/id_00003207/04_2_side.jpg,img/WOMEN/Jackets_Coats/id_00003207/04_1_front.jpg,img_seg/WOMEN/Jackets_Coats/id_00003207/04_2_side_segment.png,img_seg/WOMEN/Jackets_Coats/id_00003207/04_1_front_segment.png
56893,img/WOMEN/Tees_Tanks/id_00004345/02_1_front.jpg,img/WOMEN/Tees_Tanks/id_00004345/02_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00004345/02_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004345/02_2_side_segment.png
56895,img/WOMEN/Tees_Tanks/id_00004345/02_2_side.jpg,img/WOMEN/Tees_Tanks/id_00004345/02_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00004345/02_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004345/02_1_front_segment.png
56920,img/MEN/Sweatshirts_Hoodies/id_00002315/08_1_front.jpg,img/MEN/Sweatshirts_Hoodies/id_00002315/08_2_side.jpg,img_seg/MEN/Sweatshirts_Hoodies/id_00002315/08_1_front_segment.png,img_seg/MEN/Sweatshirts_Hoodies/id_00002315/08_2_side_segment.png
56923,img/MEN/Sweatshirts_Hoodies/id_00002315/08_2_side.jpg,img/MEN/Sweatshirts_Hoodies/id_00002315/08_1_front.jpg,img_seg/MEN/Sweatshirts_Hoodies/id_00002315/08_2_side_segment.png,img_seg/MEN/Sweatshirts_Hoodies/id_00002315/08_1_front_segment.png
56939,img/MEN/Tees_Tanks/id_00002804/01_2_side.jpg,img/MEN/Tees_Tanks/id_00002804/01_1_front.jpg,img_seg/MEN/Tees_Tanks/id_00002804/01_2_side_segment.png,img_seg/MEN/Tees_Tanks/id_00002804/01_1_front_segment.png
56942,img/MEN/Tees_Tanks/id_00002804/01_1_front.jpg,img/MEN/Tees_Tanks/id_00002804/01_2_side.jpg,img_seg/MEN/Tees_Tanks/id_00002804/01_1_front_segment.png,img_seg/MEN/Tees_Tanks/id_00002804/01_2_side_segment.png
56947,img/WOMEN/Jackets_Coats/id_00007108/02_2_side.jpg,img/WOMEN/Jackets_Coats/id_00007108/02_1_front.jpg,img_seg/WOMEN/Jackets_Coats/id_00007108/02_2_side_segment.png,img_seg/WOMEN/Jackets_Coats/id_00007108/02_1_front_segment.png
56949,img/WOMEN/Jackets_Coats/id_00007108/02_1_front.jpg,img/WOMEN/Jackets_Coats/id_00007108/02_2_side.jpg,img_seg/WOMEN/Jackets_Coats/id_00007108/02_1_front_segment.png,img_seg/WOMEN/Jackets_Coats/id_00007108/02_2_side_segment.png
56957,img/WOMEN/Tees_Tanks/id_00005532/02_1_front.jpg,img/WOMEN/Tees_Tanks/id_00005532/02_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00005532/02_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005532/02_2_side_segment.png
56962,img/WOMEN/Tees_Tanks/id_00005532/02_2_side.jpg,img/WOMEN/Tees_Tanks/id_00005532/02_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00005532/02_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005532/02_1_front_segment.png
56979,img/WOMEN/Dresses/id_00001552/01_1_front.jpg,img/WOMEN/Dresses/id_00001552/01_2_side.jpg,img_seg/WOMEN/Dresses/id_00001552/01_1_front_segment.png,img_seg/WOMEN/Dresses/id_00001552/01_2_side_segment.png
56984,img/WOMEN/Dresses/id_00001552/01_2_side.jpg,img/WOMEN/Dresses/id_00001552/01_1_front.jpg,img_seg/WOMEN/Dresses/id_00001552/01_2_side_segment.png,img_seg/WOMEN/Dresses/id_00001552/01_1_front_segment.png
57004,img/WOMEN/Tees_Tanks/id_00003665/03_2_side.jpg,img/WOMEN/Tees_Tanks/id_00003665/03_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00003665/03_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003665/03_1_front_segment.png
57007,img/WOMEN/Tees_Tanks/id_00003665/03_1_front.jpg,img/WOMEN/Tees_Tanks/id_00003665/03_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00003665/03_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003665/03_2_side_segment.png
57017,img/WOMEN/Tees_Tanks/id_00005228/05_2_side.jpg,img/WOMEN/Tees_Tanks/id_00005228/05_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00005228/05_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005228/05_1_front_segment.png
57022,img/WOMEN/Tees_Tanks/id_00005228/05_1_front.jpg,img/WOMEN/Tees_Tanks/id_00005228/05_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00005228/05_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005228/05_2_side_segment.png
57032,img/WOMEN/Jackets_Coats/id_00005167/04_2_side.jpg,img/WOMEN/Jackets_Coats/id_00005167/04_1_front.jpg,img_seg/WOMEN/Jackets_Coats/id_00005167/04_2_side_segment.png,img_seg/WOMEN/Jackets_Coats/id_00005167/04_1_front_segment.png
57035,img/WOMEN/Jackets_Coats/id_00005167/04_1_front.jpg,img/WOMEN/Jackets_Coats/id_00005167/04_2_side.jpg,img_seg/WOMEN/Jackets_Coats/id_00005167/04_1_front_segment.png,img_seg/WOMEN/Jackets_Coats/id_00005167/04_2_side_segment.png
57041,img/WOMEN/Tees_Tanks/id_00003494/09_1_front.jpg,img/WOMEN/Tees_Tanks/id_00003494/09_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00003494/09_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003494/09_2_side_segment.png
57046,img/WOMEN/Tees_Tanks/id_00003494/09_2_side.jpg,img/WOMEN/Tees_Tanks/id_00003494/09_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00003494/09_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003494/09_1_front_segment.png
57065,img/WOMEN/Tees_Tanks/id_00004386/05_2_side.jpg,img/WOMEN/Tees_Tanks/id_00004386/05_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00004386/05_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004386/05_1_front_segment.png
57070,img/WOMEN/Tees_Tanks/id_00004386/05_1_front.jpg,img/WOMEN/Tees_Tanks/id_00004386/05_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00004386/05_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004386/05_2_side_segment.png
57077,img/WOMEN/Jackets_Coats/id_00004006/01_2_side.jpg,img/WOMEN/Jackets_Coats/id_00004006/01_1_front.jpg,img_seg/WOMEN/Jackets_Coats/id_00004006/01_2_side_segment.png,img_seg/WOMEN/Jackets_Coats/id_00004006/01_1_front_segment.png
57080,img/WOMEN/Jackets_Coats/id_00004006/01_1_front.jpg,img/WOMEN/Jackets_Coats/id_00004006/01_2_side.jpg,img_seg/WOMEN/Jackets_Coats/id_00004006/01_1_front_segment.png,img_seg/WOMEN/Jackets_Coats/id_00004006/01_2_side_segment.png
57090,img/WOMEN/Tees_Tanks/id_00006943/12_2_side.jpg,img/WOMEN/Tees_Tanks/id_00006943/12_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00006943/12_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006943/12_1_front_segment.png
57093,img/WOMEN/Tees_Tanks/id_00006943/12_1_front.jpg,img/WOMEN/Tees_Tanks/id_00006943/12_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00006943/12_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006943/12_2_side_segment.png
57101,img/WOMEN/Blouses_Shirts/id_00001172/02_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00001172/02_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00001172/02_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00001172/02_1_front_segment.png
57111,img/WOMEN/Blouses_Shirts/id_00001172/02_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00001172/02_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00001172/02_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00001172/02_2_side_segment.png
57114,img/WOMEN/Sweaters/id_00006441/03_1_front.jpg,img/WOMEN/Sweaters/id_00006441/03_2_side.jpg,img_seg/WOMEN/Sweaters/id_00006441/03_1_front_segment.png,img_seg/WOMEN/Sweaters/id_00006441/03_2_side_segment.png
57116,img/WOMEN/Sweaters/id_00006441/03_2_side.jpg,img/WOMEN/Sweaters/id_00006441/03_1_front.jpg,img_seg/WOMEN/Sweaters/id_00006441/03_2_side_segment.png,img_seg/WOMEN/Sweaters/id_00006441/03_1_front_segment.png
57125,img/WOMEN/Jackets_Coats/id_00005738/03_2_side.jpg,img/WOMEN/Jackets_Coats/id_00005738/03_1_front.jpg,img_seg/WOMEN/Jackets_Coats/id_00005738/03_2_side_segment.png,img_seg/WOMEN/Jackets_Coats/id_00005738/03_1_front_segment.png
57130,img/WOMEN/Jackets_Coats/id_00005738/03_1_front.jpg,img/WOMEN/Jackets_Coats/id_00005738/03_2_side.jpg,img_seg/WOMEN/Jackets_Coats/id_00005738/03_1_front_segment.png,img_seg/WOMEN/Jackets_Coats/id_00005738/03_2_side_segment.png
57146,img/MEN/Tees_Tanks/id_00004698/09_2_side.jpg,img/MEN/Tees_Tanks/id_00004698/09_1_front.jpg,img_seg/MEN/Tees_Tanks/id_00004698/09_2_side_segment.png,img_seg/MEN/Tees_Tanks/id_00004698/09_1_front_segment.png
57153,img/MEN/Tees_Tanks/id_00004698/09_1_front.jpg,img/MEN/Tees_Tanks/id_00004698/09_2_side.jpg,img_seg/MEN/Tees_Tanks/id_00004698/09_1_front_segment.png,img_seg/MEN/Tees_Tanks/id_00004698/09_2_side_segment.png
57159,img/MEN/Tees_Tanks/id_00004117/24_2_side.jpg,img/MEN/Tees_Tanks/id_00004117/24_1_front.jpg,img_seg/MEN/Tees_Tanks/id_00004117/24_2_side_segment.png,img_seg/MEN/Tees_Tanks/id_00004117/24_1_front_segment.png
57161,img/MEN/Tees_Tanks/id_00004117/24_1_front.jpg,img/MEN/Tees_Tanks/id_00004117/24_2_side.jpg,img_seg/MEN/Tees_Tanks/id_00004117/24_1_front_segment.png,img_seg/MEN/Tees_Tanks/id_00004117/24_2_side_segment.png
57169,img/WOMEN/Blouses_Shirts/id_00005535/07_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00005535/07_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00005535/07_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00005535/07_1_front_segment.png
57172,img/WOMEN/Blouses_Shirts/id_00005535/07_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00005535/07_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00005535/07_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00005535/07_2_side_segment.png
57177,img/WOMEN/Graphic_Tees/id_00002486/01_1_front.jpg,img/WOMEN/Graphic_Tees/id_00002486/01_2_side.jpg,img_seg/WOMEN/Graphic_Tees/id_00002486/01_1_front_segment.png,img_seg/WOMEN/Graphic_Tees/id_00002486/01_2_side_segment.png
57179,img/WOMEN/Graphic_Tees/id_00002486/01_2_side.jpg,img/WOMEN/Graphic_Tees/id_00002486/01_1_front.jpg,img_seg/WOMEN/Graphic_Tees/id_00002486/01_2_side_segment.png,img_seg/WOMEN/Graphic_Tees/id_00002486/01_1_front_segment.png
57181,img/WOMEN/Jackets_Coats/id_00006467/02_1_front.jpg,img/WOMEN/Jackets_Coats/id_00006467/02_2_side.jpg,img_seg/WOMEN/Jackets_Coats/id_00006467/02_1_front_segment.png,img_seg/WOMEN/Jackets_Coats/id_00006467/02_2_side_segment.png
57186,img/WOMEN/Jackets_Coats/id_00006467/02_2_side.jpg,img/WOMEN/Jackets_Coats/id_00006467/02_1_front.jpg,img_seg/WOMEN/Jackets_Coats/id_00006467/02_2_side_segment.png,img_seg/WOMEN/Jackets_Coats/id_00006467/02_1_front_segment.png
57192,img/WOMEN/Tees_Tanks/id_00006592/05_1_front.jpg,img/WOMEN/Tees_Tanks/id_00006592/05_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00006592/05_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006592/05_2_side_segment.png
57195,img/WOMEN/Tees_Tanks/id_00006592/05_2_side.jpg,img/WOMEN/Tees_Tanks/id_00006592/05_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00006592/05_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006592/05_1_front_segment.png
57205,img/WOMEN/Tees_Tanks/id_00003917/86_1_front.jpg,img/WOMEN/Tees_Tanks/id_00003917/86_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00003917/86_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003917/86_2_side_segment.png
57210,img/WOMEN/Tees_Tanks/id_00003917/86_2_side.jpg,img/WOMEN/Tees_Tanks/id_00003917/86_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00003917/86_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003917/86_1_front_segment.png
57224,img/WOMEN/Blouses_Shirts/id_00002610/01_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00002610/01_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00002610/01_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00002610/01_2_side_segment.png
57227,img/WOMEN/Blouses_Shirts/id_00002610/01_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00002610/01_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00002610/01_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00002610/01_1_front_segment.png
57228,img/WOMEN/Skirts/id_00006545/03_1_front.jpg,img/WOMEN/Skirts/id_00006545/03_2_side.jpg,img_seg/WOMEN/Skirts/id_00006545/03_1_front_segment.png,img_seg/WOMEN/Skirts/id_00006545/03_2_side_segment.png
57230,img/WOMEN/Skirts/id_00006545/03_2_side.jpg,img/WOMEN/Skirts/id_00006545/03_1_front.jpg,img_seg/WOMEN/Skirts/id_00006545/03_2_side_segment.png,img_seg/WOMEN/Skirts/id_00006545/03_1_front_segment.png
57242,img/MEN/Tees_Tanks/id_00001774/32_1_front.jpg,img/MEN/Tees_Tanks/id_00001774/32_2_side.jpg,img_seg/MEN/Tees_Tanks/id_00001774/32_1_front_segment.png,img_seg/MEN/Tees_Tanks/id_00001774/32_2_side_segment.png
57252,img/MEN/Tees_Tanks/id_00001774/32_2_side.jpg,img/MEN/Tees_Tanks/id_00001774/32_1_front.jpg,img_seg/MEN/Tees_Tanks/id_00001774/32_2_side_segment.png,img_seg/MEN/Tees_Tanks/id_00001774/32_1_front_segment.png
57264,img/WOMEN/Cardigans/id_00005604/02_1_front.jpg,img/WOMEN/Cardigans/id_00005604/02_2_side.jpg,img_seg/WOMEN/Cardigans/id_00005604/02_1_front_segment.png,img_seg/WOMEN/Cardigans/id_00005604/02_2_side_segment.png
57267,img/WOMEN/Cardigans/id_00005604/02_2_side.jpg,img/WOMEN/Cardigans/id_00005604/02_1_front.jpg,img_seg/WOMEN/Cardigans/id_00005604/02_2_side_segment.png,img_seg/WOMEN/Cardigans/id_00005604/02_1_front_segment.png
57278,img/WOMEN/Dresses/id_00004369/03_1_front.jpg,img/WOMEN/Dresses/id_00004369/03_2_side.jpg,img_seg/WOMEN/Dresses/id_00004369/03_1_front_segment.png,img_seg/WOMEN/Dresses/id_00004369/03_2_side_segment.png
57280,img/WOMEN/Dresses/id_00004369/03_2_side.jpg,img/WOMEN/Dresses/id_00004369/03_1_front.jpg,img_seg/WOMEN/Dresses/id_00004369/03_2_side_segment.png,img_seg/WOMEN/Dresses/id_00004369/03_1_front_segment.png
57290,img/WOMEN/Dresses/id_00006893/02_1_front.jpg,img/WOMEN/Dresses/id_00006893/02_2_side.jpg,img_seg/WOMEN/Dresses/id_00006893/02_1_front_segment.png,img_seg/WOMEN/Dresses/id_00006893/02_2_side_segment.png
57293,img/WOMEN/Dresses/id_00006893/02_2_side.jpg,img/WOMEN/Dresses/id_00006893/02_1_front.jpg,img_seg/WOMEN/Dresses/id_00006893/02_2_side_segment.png,img_seg/WOMEN/Dresses/id_00006893/02_1_front_segment.png
57303,img/WOMEN/Blouses_Shirts/id_00000351/04_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00000351/04_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00000351/04_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00000351/04_1_front_segment.png
57308,img/WOMEN/Blouses_Shirts/id_00000351/04_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00000351/04_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00000351/04_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00000351/04_2_side_segment.png
57318,img/WOMEN/Tees_Tanks/id_00003917/13_1_front.jpg,img/WOMEN/Tees_Tanks/id_00003917/13_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00003917/13_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003917/13_2_side_segment.png
57321,img/WOMEN/Tees_Tanks/id_00003917/13_2_side.jpg,img/WOMEN/Tees_Tanks/id_00003917/13_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00003917/13_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003917/13_1_front_segment.png
57330,img/WOMEN/Tees_Tanks/id_00006657/06_1_front.jpg,img/WOMEN/Tees_Tanks/id_00006657/06_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00006657/06_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006657/06_2_side_segment.png
57333,img/WOMEN/Tees_Tanks/id_00006657/06_2_side.jpg,img/WOMEN/Tees_Tanks/id_00006657/06_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00006657/06_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006657/06_1_front_segment.png
57347,img/WOMEN/Jackets_Coats/id_00007449/05_1_front.jpg,img/WOMEN/Jackets_Coats/id_00007449/05_2_side.jpg,img_seg/WOMEN/Jackets_Coats/id_00007449/05_1_front_segment.png,img_seg/WOMEN/Jackets_Coats/id_00007449/05_2_side_segment.png
57350,img/WOMEN/Jackets_Coats/id_00007449/05_2_side.jpg,img/WOMEN/Jackets_Coats/id_00007449/05_1_front.jpg,img_seg/WOMEN/Jackets_Coats/id_00007449/05_2_side_segment.png,img_seg/WOMEN/Jackets_Coats/id_00007449/05_1_front_segment.png
57353,img/WOMEN/Tees_Tanks/id_00005479/14_1_front.jpg,img/WOMEN/Tees_Tanks/id_00005479/14_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00005479/14_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005479/14_2_side_segment.png
57356,img/WOMEN/Tees_Tanks/id_00005479/14_2_side.jpg,img/WOMEN/Tees_Tanks/id_00005479/14_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00005479/14_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005479/14_1_front_segment.png
57362,img/WOMEN/Blouses_Shirts/id_00000984/02_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00000984/02_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00000984/02_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00000984/02_2_side_segment.png
57365,img/WOMEN/Blouses_Shirts/id_00000984/02_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00000984/02_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00000984/02_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00000984/02_1_front_segment.png
57378,img/WOMEN/Tees_Tanks/id_00005714/04_1_front.jpg,img/WOMEN/Tees_Tanks/id_00005714/04_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00005714/04_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005714/04_2_side_segment.png
57381,img/WOMEN/Tees_Tanks/id_00005714/04_2_side.jpg,img/WOMEN/Tees_Tanks/id_00005714/04_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00005714/04_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005714/04_1_front_segment.png
57391,img/WOMEN/Rompers_Jumpsuits/id_00003520/03_2_side.jpg,img/WOMEN/Rompers_Jumpsuits/id_00003520/03_1_front.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00003520/03_2_side_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00003520/03_1_front_segment.png
57393,img/WOMEN/Rompers_Jumpsuits/id_00003520/03_1_front.jpg,img/WOMEN/Rompers_Jumpsuits/id_00003520/03_2_side.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00003520/03_1_front_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00003520/03_2_side_segment.png
